DATETIME,SOI,SST_DIFF,enso
2018-06-06,3.16,-0.11,0
2018-06-07,-8.79,-0.11,0
2018-06-08,-8.86,-0.11,0
2018-06-09,2.95,-0.11,0
2018-06-10,-3.45,-0.11,0
2018-06-11,-24.88,0.07,0
2018-06-12,-32.34,0.07,0
2018-06-13,-13.71,0.07,0
2018-06-14,0.98,0.07,0
2018-06-15,-0.98,0.07,0
2018-06-16,-10.12,0.07,0
2018-06-17,-21.44,0.07,0
2018-06-18,-18.98,0.27,0
2018-06-19,-11.74,0.27,0
2018-06-20,-1.48,0.27,0
2018-06-21,-2.04,0.27,0
2018-06-22,-5.84,0.27,0
2018-06-23,-6.4,0.27,0
2018-06-24,-0.35,0.27,0
2018-06-25,0.42,0.36,0
2018-06-26,6.4,0.36,0
2018-06-27,-2.81,0.36,0
2018-06-28,-10.05,0.36,0
2018-06-29,-3.16,0.36,0
2018-06-30,5.9,0.36,0
2018-07-01,9.17,0.36,0
2018-07-02,1.85,0.25,0
2018-07-03,-8.93,0.25,0
2018-07-04,-21.3,0.25,0
2018-07-05,-22.1,0.25,0
2018-07-06,-16.87,0.25,0
2018-07-07,-0.55,0.25,0
2018-07-08,-0.99,0.25,0
2018-07-09,-10.9,0.32,0
2018-07-10,-14.4,0.32,0
2018-07-11,9.79,0.32,0
2018-07-12,13.85,0.32,0
2018-07-13,9.97,0.32,0
2018-07-14,3.02,0.32,0
2018-07-15,9.54,0.32,0
2018-07-16,2.71,0.3,0
2018-07-17,3.51,0.3,0
2018-07-18,6.46,0.3,0
2018-07-19,11.39,0.3,0
2018-07-20,15.82,0.3,0
2018-07-21,7.32,0.3,0
2018-07-22,-4.99,0.3,0
2018-07-23,-3.51,0.37,0
2018-07-24,3.38,0.37,0
2018-07-25,-0.8,0.37,0
2018-07-26,6.03,0.37,0
2018-07-27,12.43,0.37,0
2018-07-28,16.87,0.37,0
2018-07-29,11.69,0.37,0
2018-07-30,4.92,0.24,0
2018-07-31,1.17,0.24,0
2018-08-01,-9.04,0.24,0
2018-08-02,-6.74,0.24,0
2018-08-03,-5.58,0.24,0
2018-08-04,-5.34,0.24,0
2018-08-05,-13.17,0.24,0
2018-08-06,-24.46,0.2,0
2018-08-07,-10.8,0.2,0
2018-08-08,-0.67,0.2,0
2018-08-09,-16.57,0.2,0
2018-08-10,-31.08,0.2,0
2018-08-11,-30.89,0.2,0
2018-08-12,-21.55,0.2,0
2018-08-13,-13.72,0.27,0
2018-08-14,-19.85,0.27,0
2018-08-15,-11.23,0.27,0
2018-08-16,-3.16,0.27,0
2018-08-17,11.71,0.27,0
2018-08-18,8.19,0.27,0
2018-08-19,1.94,0.27,0
2018-08-20,-15.36,0.28,0
2018-08-21,-20.7,0.28,0
2018-08-22,-8.32,0.28,0
2018-08-23,3.94,0.28,0
2018-08-24,10.56,0.28,0
2018-08-25,12.2,0.28,0
2018-08-26,3.82,0.28,0
2018-08-27,-1.64,0.25,0
2018-08-28,-4.98,0.25,0
2018-08-29,-3.46,0.25,0
2018-08-30,5.1,0.25,0
2018-08-31,13.29,0.25,0
2018-09-01,10.82,0.25,0
2018-09-02,4.34,0.25,0
2018-09-03,4.64,0.34,0
2018-09-04,-3.09,0.34,0
2018-09-05,-12.3,0.34,0
2018-09-06,-26.03,0.34,0
2018-09-07,-32.27,0.34,0
2018-09-08,-30.78,0.34,0
2018-09-09,-21.39,0.34,0
2018-09-10,-22.64,0.21,0
2018-09-11,-11.94,0.21,0
2018-09-12,5.41,0.21,0
2018-09-13,5.53,0.21,0
2018-09-14,8.56,0.21,0
2018-09-15,10.1,0.21,0
2018-09-16,7.43,0.21,0
2018-09-17,4.22,0.14,0
2018-09-18,-6.71,0.14,0
2018-09-19,-6.59,0.14,0
2018-09-20,-5.76,0.14,0
2018-09-21,-14.38,0.14,0
2018-09-22,-25.43,0.14,0
2018-09-23,-27.21,0.14,0
2018-09-24,-18.72,0.44,0
2018-09-25,-10.52,0.44,0
2018-09-26,-1.07,0.44,0
2018-09-27,-4.69,0.44,0
2018-09-28,-7.07,0.44,0
2018-09-29,-9.51,0.44,0
2018-09-30,-17.53,0.44,0
2018-10-01,-23.92,0.66,0
2018-10-02,-14.89,0.66,0
2018-10-03,-6.77,0.66,0
2018-10-04,6.96,0.66,0
2018-10-05,2.06,0.66,0
2018-10-06,-2.26,0.66,0
2018-10-07,-6.38,0.66,0
2018-10-08,-7.93,0.77,0
2018-10-09,-4.32,0.77,0
2018-10-10,-1.16,0.77,0
2018-10-11,1.42,0.77,0
2018-10-12,9.41,0.77,0
2018-10-13,24.11,0.77,0
2018-10-14,27.2,0.77,0
2018-10-15,21.4,0.69,0
2018-10-16,15.92,0.69,0
2018-10-17,12.31,0.69,0
2018-10-18,8.89,0.69,0
2018-10-19,-0.58,0.69,0
2018-10-20,-4.71,0.69,0
2018-10-21,-6.96,0.69,0
2018-10-22,-1.03,0.71,0
2018-10-23,3.54,0.71,0
2018-10-24,0.97,0.71,0
2018-10-25,0.51,0.71,0
2018-10-26,-10.9,0.71,0
2018-10-27,-7.29,0.71,0
2018-10-28,5.93,0.71,0
2018-10-29,12.31,0.82,0
2018-10-30,15.15,0.82,0
2018-10-31,11.86,0.82,0
2018-11-01,8.46,0.82,0
2018-11-02,0.25,0.82,0
2018-11-03,-9.17,0.82,1
2018-11-04,-5.22,0.82,0
2018-11-05,-2.48,0.87,0
2018-11-06,0.06,0.87,0
2018-11-07,-0.77,0.87,0
2018-11-08,-1.15,0.87,0
2018-11-09,5.47,0.87,0
2018-11-10,8.71,0.87,0
2018-11-11,11.2,0.87,0
2018-11-12,-0.51,0.76,0
2018-11-13,2.61,0.76,0
2018-11-14,-0.51,0.76,0
2018-11-15,-1.72,0.76,0
2018-11-16,-14.06,0.76,0
2018-11-17,-25.26,0.76,0
2018-11-18,-18.01,0.76,0
2018-11-19,-7.51,0.69,0
2018-11-20,6.55,0.69,0
2018-11-21,5.85,0.69,0
2018-11-22,3.81,0.69,0
2018-11-23,6.61,0.69,0
2018-11-24,4.01,0.69,0
2018-11-25,-0.26,0.69,0
2018-11-26,0.12,0.81,0
2018-11-27,5.66,0.81,0
2018-11-28,15.46,0.81,0
2018-11-29,12.47,0.81,0
2018-11-30,6.11,0.81,0
2018-12-01,6.43,0.81,0
2018-12-02,13.86,0.81,0
2018-12-03,8.2,1.02,0
2018-12-04,2.54,1.02,0
2018-12-05,8.46,1.02,0
2018-12-06,5.97,1.02,0
2018-12-07,6.33,1.02,0
2018-12-08,2.18,1.02,0
2018-12-09,-3.48,1.02,0
2018-12-10,0.93,0.78,0
2018-12-11,4.0,0.78,0
2018-12-12,13.39,0.78,0
2018-12-13,20.29,0.78,0
2018-12-14,21.69,0.78,0
2018-12-15,16.29,0.78,0
2018-12-16,11.62,0.78,0
2018-12-17,17.33,0.71,0
2018-12-18,21.9,0.71,0
2018-12-19,7.68,0.71,0
2018-12-20,10.33,0.71,0
2018-12-21,14.89,0.71,0
2018-12-22,13.34,0.71,0
2018-12-23,12.87,0.71,0
2018-12-24,5.66,0.77,0
2018-12-25,1.92,0.77,0
2018-12-26,-3.32,0.77,0
2018-12-27,1.66,0.77,0
2018-12-28,18.27,0.77,0
2018-12-29,15.98,0.77,0
2018-12-30,6.64,0.77,0
2018-12-31,-0.42,0.66,0
2019-01-01,-7.3,0.66,0
2019-01-02,-9.42,0.66,0
2019-01-03,-13.0,0.66,0
2019-01-04,-20.3,0.66,0
2019-01-05,-18.6,0.66,0
2019-01-06,-8.66,0.66,0
2019-01-07,-4.33,0.62,0
2019-01-08,0.15,0.62,0
2019-01-09,-2.4,0.62,0
2019-01-10,-7.3,0.62,0
2019-01-11,2.31,0.62,0
2019-01-12,-5.84,0.62,0
2019-01-13,-9.04,0.62,0
2019-01-14,-4.33,0.47,0
2019-01-15,-4.8,0.47,0
2019-01-16,-7.3,0.47,0
2019-01-17,1.56,0.47,0
2019-01-18,11.26,0.47,0
2019-01-19,8.86,0.47,0
2019-01-20,5.28,0.47,0
2019-01-21,7.78,0.45,0
2019-01-22,3.82,0.45,0
2019-01-23,4.86,0.45,0
2019-01-24,3.77,0.45,0
2019-01-25,4.43,0.45,0
2019-01-26,-6.35,0.45,0
2019-01-27,-3.34,0.45,0
2019-01-28,2.55,0.5,0
2019-01-29,3.3,0.5,0
2019-01-30,3.02,0.5,0
2019-01-31,0.01,0.5,0
2019-02-01,6.96,0.5,0
2019-02-02,-3.84,0.5,0
2019-02-03,0.24,0.5,0
2019-02-04,-0.91,0.43,0
2019-02-05,0.48,0.43,0
2019-02-06,1.54,0.43,0
2019-02-07,-7.59,0.43,0
2019-02-08,-10.33,0.43,0
2019-02-09,-2.4,0.43,0
2019-02-10,-8.26,0.43,0
2019-02-11,-19.02,0.57,0
2019-02-12,-23.34,0.57,0
2019-02-13,-25.22,0.57,0
2019-02-14,-19.64,0.57,0
2019-02-15,-13.59,0.57,0
2019-02-16,-24.88,0.57,0
2019-02-17,-29.88,0.57,0
2019-02-18,-35.88,0.65,0
2019-02-19,-43.61,0.65,0
2019-02-20,-38.91,0.65,0
2019-02-21,-27.76,0.65,0
2019-02-22,-19.36,0.65,0
2019-02-23,-15.51,0.65,0
2019-02-24,-9.85,0.65,0
2019-02-25,-9.99,0.83,1
2019-02-26,-15.32,0.83,1
2019-02-27,-10.52,0.83,1
2019-02-28,-2.88,0.83,0
2019-03-01,4.79,0.83,0
2019-03-02,-3.3,0.83,0
2019-03-03,-5.22,0.83,0
2019-03-04,-2.15,0.82,0
2019-03-05,-4.36,0.82,0
2019-03-06,-8.66,0.82,1
2019-03-07,-7.85,0.82,0
2019-03-08,-0.77,0.82,0
2019-03-09,-6.51,0.82,0
2019-03-10,-12.02,0.82,1
2019-03-11,-16.61,0.78,0
2019-03-12,-14.12,0.78,0
2019-03-13,-14.84,0.78,0
2019-03-14,-17.57,0.78,0
2019-03-15,-8.33,0.78,0
2019-03-16,-9.53,0.78,0
2019-03-17,-9.1,0.78,0
2019-03-18,-8.86,0.82,1
2019-03-19,-1.44,0.82,0
2019-03-20,-3.64,0.82,0
2019-03-21,-5.84,0.82,0
2019-03-22,-5.6,0.82,0
2019-03-23,4.02,0.82,0
2019-03-24,4.74,0.82,0
2019-03-25,-3.16,0.67,0
2019-03-26,-4.02,0.67,0
2019-03-27,-12.83,0.67,0
2019-03-28,-9.1,0.67,0
2019-03-29,-3.5,0.67,0
2019-03-30,-6.94,0.67,0
2019-03-31,-8.47,0.67,0
2019-04-01,-4.4,0.62,0
2019-04-02,-8.29,0.62,0
2019-04-03,9.66,0.62,0
2019-04-04,17.23,0.62,0
2019-04-05,23.36,0.62,0
2019-04-06,13.84,0.62,0
2019-04-07,11.53,0.62,0
2019-04-08,24.37,0.59,0
2019-04-09,17.01,0.59,0
2019-04-10,-0.15,0.59,0
2019-04-11,-17.23,0.59,0
2019-04-12,-23.8,0.59,0
2019-04-13,-28.12,0.59,0
2019-04-14,-15.14,0.59,0
2019-04-15,-4.04,0.68,0
2019-04-16,-7.14,0.68,0
2019-04-17,-11.03,0.68,0
2019-04-18,-8.15,0.68,0
2019-04-19,-17.59,0.68,0
2019-04-20,-17.67,0.68,0
2019-04-21,-12.84,0.68,0
2019-04-22,-3.46,0.61,0
2019-04-23,0.36,0.61,0
2019-04-24,-9.3,0.61,0
2019-04-25,-1.8,0.61,0
2019-04-26,1.66,0.61,0
2019-04-27,3.17,0.61,0
2019-04-28,0.86,0.61,0
2019-04-29,-4.26,0.65,0
2019-04-30,-1.66,0.65,0
2019-05-01,9.06,0.65,0
2019-05-02,11.74,0.65,0
2019-05-03,0.02,0.65,0
2019-05-04,0.48,0.65,0
2019-05-05,0.25,0.65,0
2019-05-06,-5.04,0.68,0
2019-05-07,-13.69,0.68,0
2019-05-08,-14.92,0.68,0
2019-05-09,-7.03,0.68,0
2019-05-10,-4.88,0.68,0
2019-05-11,-22.5,0.68,0
2019-05-12,-21.74,0.68,0
2019-05-13,-14.15,0.65,0
2019-05-14,-9.79,0.65,0
2019-05-15,-2.59,0.65,0
2019-05-16,2.78,0.65,0
2019-05-17,14.88,0.65,0
2019-05-18,10.82,0.65,0
2019-05-19,-1.05,0.65,0
2019-05-20,-8.87,0.65,0
2019-05-21,-6.26,0.65,0
2019-05-22,-5.65,0.65,0
2019-05-23,-19.44,0.65,0
2019-05-24,-22.35,0.65,0
2019-05-25,-12.54,0.65,0
2019-05-26,-19.28,0.65,0
2019-05-27,-18.98,0.75,0
2019-05-28,-14.38,0.75,0
2019-05-29,-6.34,0.75,0
2019-05-30,-9.79,0.75,0
2019-05-31,-18.37,0.75,0
2019-06-01,-7.03,0.75,0
2019-06-02,-2.46,0.75,0
2019-06-03,-16.87,0.67,0
2019-06-04,-17.57,0.67,0
2019-06-05,-8.08,0.67,0
2019-06-06,-4.64,0.67,0
2019-06-07,-11.6,0.67,0
2019-06-08,-11.04,0.67,0
2019-06-09,-0.35,0.67,0
2019-06-10,8.15,0.64,0
2019-06-11,19.61,0.64,0
2019-06-12,9.14,0.64,0
2019-06-13,5.62,0.64,0
2019-06-14,-0.28,0.64,0
2019-06-15,4.64,0.64,0
2019-06-16,-3.66,0.64,0
2019-06-17,-7.59,0.47,0
2019-06-18,-11.32,0.47,0
2019-06-19,-11.88,0.47,0
2019-06-20,-19.54,0.47,0
2019-06-21,-35.29,0.47,0
2019-06-22,-42.04,0.47,0
2019-06-23,-18.63,0.47,0
2019-06-24,-0.91,0.32,0
2019-06-25,-3.87,0.32,0
2019-06-26,-19.47,0.32,0
2019-06-27,-30.16,0.32,0
2019-06-28,-27.2,0.32,0
2019-06-29,-25.87,0.32,0
2019-06-30,-9.49,0.32,0
2019-07-01,-0.86,0.48,0
2019-07-02,7.63,0.48,0
2019-07-03,0.18,0.48,0
2019-07-04,-2.46,0.48,0
2019-07-05,-3.51,0.48,0
2019-07-06,-1.35,0.48,0
2019-07-07,-14.77,0.48,0
2019-07-08,-28.07,0.5,0
2019-07-09,-16.19,0.5,0
2019-07-10,-8.93,0.5,0
2019-07-11,-19.33,0.5,0
2019-07-12,-20.19,0.5,0
2019-07-13,-19.82,0.5,0
2019-07-14,-26.22,0.5,0
2019-07-15,-15.02,0.4,0
2019-07-16,-6.16,0.4,0
2019-07-17,-11.33,0.4,0
2019-07-18,-12.31,0.4,0
2019-07-19,-6.03,0.4,0
2019-07-20,-2.83,0.4,0
2019-07-21,-2.46,0.4,0
2019-07-22,5.54,0.38,0
2019-07-23,-1.54,0.38,0
2019-07-24,-3.57,0.38,0
2019-07-25,-5.6,0.38,0
2019-07-26,5.79,0.38,0
2019-07-27,6.4,0.38,0
2019-07-28,-0.8,0.38,0
2019-07-29,9.23,0.33,0
2019-07-30,9.91,0.33,0
2019-07-31,3.14,0.33,0
2019-08-01,-7.47,0.33,0
2019-08-02,-14.51,0.33,0
2019-08-03,-18.75,0.33,0
2019-08-04,-11.71,0.33,0
2019-08-05,-1.94,0.16,0
2019-08-06,5.83,0.16,0
2019-08-07,16.57,0.16,0
2019-08-08,19.72,0.16,0
2019-08-09,22.94,0.16,0
2019-08-10,20.15,0.16,0
2019-08-11,2.12,0.16,0
2019-08-12,-3.34,0.1,0
2019-08-13,-11.59,0.1,0
2019-08-14,-17.9,0.1,0
2019-08-15,-19.85,0.1,0
2019-08-16,-16.21,0.1,0
2019-08-17,7.46,0.1,0
2019-08-18,7.46,0.1,0
2019-08-19,10.86,-0.0,0
2019-08-20,-13.9,-0.0,0
2019-08-21,-10.74,-0.0,0
2019-08-22,3.16,-0.0,0
2019-08-23,4.19,-0.0,0
2019-08-24,-7.1,-0.0,0
2019-08-25,-5.28,-0.0,0
2019-08-26,0.18,-0.11,0
2019-08-27,-1.88,-0.11,0
2019-08-28,-8.19,-0.11,0
2019-08-29,-15.05,-0.11,0
2019-08-30,-20.7,-0.11,0
2019-08-31,-11.9,-0.11,0
2019-09-01,-14.32,-0.11,0
2019-09-02,-20.86,-0.17,0
2019-09-03,-16.7,-0.17,0
2019-09-04,-14.79,-0.17,0
2019-09-05,-12.54,-0.17,0
2019-09-06,-10.58,-0.17,0
2019-09-07,-15.27,-0.17,0
2019-09-08,-20.92,-0.17,0
2019-09-09,-21.51,-0.3,0
2019-09-10,-11.11,-0.3,0
2019-09-11,-11.7,-0.3,0
2019-09-12,-24.42,-0.3,0
2019-09-13,-28.88,-0.3,0
2019-09-14,-26.86,-0.3,0
2019-09-15,-11.7,-0.3,0
2019-09-16,-5.76,0.01,0
2019-09-17,-9.21,0.01,0
2019-09-18,-20.97,0.01,0
2019-09-19,-35.3,0.01,0
2019-09-20,-27.75,0.01,0
2019-09-21,-19.49,0.01,0
2019-09-22,-11.94,0.01,0
2019-09-23,-4.45,0.17,0
2019-09-24,-2.43,0.17,0
2019-09-25,6.0,0.17,0
2019-09-26,2.38,0.17,0
2019-09-27,2.02,0.17,0
2019-09-28,-1.66,0.17,0
2019-09-29,0.95,0.17,0
2019-09-30,8.2,0.38,0
2019-10-01,2.32,0.38,0
2019-10-02,-11.93,0.38,0
2019-10-03,-20.44,0.38,0
2019-10-04,-19.79,0.38,0
2019-10-05,-20.82,0.38,0
2019-10-06,-11.22,0.38,0
2019-10-07,-6.77,0.44,0
2019-10-08,-1.94,0.44,0
2019-10-09,-9.35,0.44,0
2019-10-10,-11.35,0.44,0
2019-10-11,-4.32,0.44,0
2019-10-12,4.45,0.44,0
2019-10-13,8.12,0.44,0
2019-10-14,-5.74,0.56,0
2019-10-15,-13.6,0.56,0
2019-10-16,-2.52,0.56,0
2019-10-17,2.58,0.56,0
2019-10-18,2.25,0.56,0
2019-10-19,10.63,0.56,0
2019-10-20,11.21,0.56,0
2019-10-21,7.41,0.67,0
2019-10-22,2.9,0.67,0
2019-10-23,-2.9,0.67,0
2019-10-24,-9.74,0.67,0
2019-10-25,-16.76,0.67,0
2019-10-26,-10.96,0.67,0
2019-10-27,1.42,0.67,0
2019-10-28,-8.0,0.57,0
2019-10-29,-11.09,0.57,0
2019-10-30,-12.57,0.57,0
2019-10-31,-2.26,0.57,0
2019-11-01,2.61,0.57,0
2019-11-02,-2.99,0.57,0
2019-11-03,-10.31,0.57,0
2019-11-04,-34.36,0.44,0
2019-11-05,-34.49,0.44,0
2019-11-06,-6.81,0.44,0
2019-11-07,15.84,0.44,0
2019-11-08,-0.0,0.44,0
2019-11-09,-11.01,0.44,0
2019-11-10,-14.64,0.44,0
2019-11-11,-9.61,0.55,0
2019-11-12,-9.17,0.55,0
2019-11-13,-10.12,0.55,0
2019-11-14,-6.49,0.55,0
2019-11-15,0.51,0.55,0
2019-11-16,1.84,0.55,0
2019-11-17,-9.17,0.55,0
2019-11-18,-27.36,0.5,0
2019-11-19,-27.36,0.5,0
2019-11-20,-19.79,0.5,0
2019-11-21,-11.65,0.5,0
2019-11-22,-2.42,0.5,0
2019-11-23,-4.08,0.5,0
2019-11-24,-10.88,0.5,0
2019-11-25,-13.62,0.3,0
2019-11-26,-8.34,0.3,0
2019-11-27,-7.26,0.3,0
2019-11-28,-9.23,0.3,0
2019-11-29,-3.38,0.3,0
2019-11-30,0.38,0.3,0
2019-12-01,4.1,0.3,0
2019-12-02,6.8,0.35,0
2019-12-03,9.08,0.35,0
2019-12-04,-3.95,0.35,0
2019-12-05,-8.15,0.35,0
2019-12-06,4.0,0.35,0
2019-12-07,7.16,0.35,0
2019-12-08,4.83,0.35,0
2019-12-09,-4.72,0.39,0
2019-12-10,-2.44,0.39,0
2019-12-11,5.14,0.39,0
2019-12-12,-0.99,0.39,0
2019-12-13,-3.79,0.39,0
2019-12-14,-11.31,0.39,0
2019-12-15,-14.9,0.39,0
2019-12-16,-15.0,0.4,0
2019-12-17,-13.44,0.4,0
2019-12-18,-7.94,0.4,0
2019-12-19,-6.9,0.4,0
2019-12-20,-8.46,0.4,0
2019-12-21,-14.38,0.4,0
2019-12-22,-11.57,0.4,0
2019-12-23,-9.97,0.42,0
2019-12-24,-21.64,0.42,0
2019-12-25,-27.97,0.42,0
2019-12-26,-28.39,0.42,0
2019-12-27,-17.49,0.42,0
2019-12-28,-12.04,0.42,0
2019-12-29,-0.94,0.42,0
2019-12-30,1.09,0.62,0
2019-12-31,-4.0,0.62,0
2020-01-01,-7.16,0.62,0
2020-01-02,-17.42,0.62,0
2020-01-03,-7.34,0.62,0
2020-01-04,11.5,0.62,0
2020-01-05,18.52,0.62,0
2020-01-06,18.61,0.56,0
2020-01-07,5.0,0.56,0
2020-01-08,4.1,0.56,0
2020-01-09,7.97,0.56,0
2020-01-10,13.57,0.56,0
2020-01-11,5.56,0.56,0
2020-01-12,-1.03,0.56,0
2020-01-13,-2.68,0.47,0
2020-01-14,-10.64,0.47,0
2020-01-15,-11.63,0.47,0
2020-01-16,-13.0,0.47,0
2020-01-17,-16.62,0.47,0
2020-01-18,-8.62,0.47,0
2020-01-19,0.24,0.47,0
2020-01-20,2.93,0.52,0
2020-01-21,-3.62,0.52,0
2020-01-22,-6.17,0.52,0
2020-01-23,0.05,0.52,0
2020-01-24,10.32,0.52,0
2020-01-25,4.34,0.52,0
2020-01-26,-1.5,0.52,0
2020-01-27,-0.56,0.5,0
2020-01-28,8.72,0.5,0
2020-01-29,11.78,0.5,0
2020-01-30,7.78,0.5,0
2020-01-31,-2.82,0.5,0
2020-02-01,-15.27,0.5,0
2020-02-02,-13.59,0.5,0
2020-02-03,-8.79,0.38,0
2020-02-04,3.65,0.38,0
2020-02-05,6.34,0.38,0
2020-02-06,0.24,0.38,0
2020-02-07,-0.91,0.38,0
2020-02-08,3.89,0.38,0
2020-02-09,3.03,0.38,0
2020-02-10,9.85,0.3,0
2020-02-11,3.12,0.3,0
2020-02-12,-9.03,0.3,0
2020-02-13,-12.49,0.3,0
2020-02-14,-17.05,0.3,0
2020-02-15,-21.95,0.3,0
2020-02-16,-18.2,0.3,0
2020-02-17,-18.06,0.36,0
2020-02-18,-18.16,0.36,0
2020-02-19,-15.75,0.36,0
2020-02-20,4.42,0.36,0
2020-02-21,10.71,0.36,0
2020-02-22,6.1,0.36,0
2020-02-23,5.14,0.36,0
2020-02-24,7.25,0.28,0
2020-02-25,12.34,0.28,0
2020-02-26,16.04,0.28,0
2020-02-27,15.9,0.28,0
2020-02-28,2.02,0.28,0
2020-02-29,-16.14,0.28,0
2020-03-01,-17.47,0.28,0
2020-03-02,-7.8,0.25,0
2020-03-03,2.11,0.25,0
2020-03-04,7.99,0.25,0
2020-03-05,7.27,0.25,0
2020-03-06,-1.34,0.25,0
2020-03-07,-5.07,0.25,0
2020-03-08,-1.29,0.25,0
2020-03-09,-3.16,0.29,0
2020-03-10,-7.9,0.29,0
2020-03-11,1.0,0.29,0
2020-03-12,2.11,0.29,0
2020-03-13,-0.53,0.29,0
2020-03-14,0.53,0.29,0
2020-03-15,4.07,0.29,0
2020-03-16,-3.54,0.52,0
2020-03-17,-14.98,0.52,0
2020-03-18,-21.16,0.52,0
2020-03-19,-14.6,0.52,0
2020-03-20,-8.23,0.52,0
2020-03-21,-7.32,0.52,0
2020-03-22,-6.51,0.52,0
2020-03-23,-12.69,0.39,0
2020-03-24,-9.67,0.39,0
2020-03-25,-5.17,0.39,0
2020-03-26,-10.34,0.39,0
2020-03-27,-18.0,0.39,0
2020-03-28,-15.61,0.39,0
2020-03-29,-11.35,0.39,0
2020-03-30,-6.61,0.3,0
2020-03-31,-1.48,0.3,0
2020-04-01,5.33,0.3,0
2020-04-02,-10.67,0.3,0
2020-04-03,-16.08,0.3,0
2020-04-04,-11.32,0.3,0
2020-04-05,0.72,0.3,0
2020-04-06,-10.1,0.3,0
2020-04-07,-8.22,0.3,0
2020-04-08,6.63,0.3,0
2020-04-09,1.44,0.3,0
2020-04-10,-1.88,0.3,0
2020-04-11,5.19,0.3,0
2020-04-12,15.5,0.3,0
2020-04-13,16.65,0.43,0
2020-04-14,7.21,0.43,0
2020-04-15,-5.41,0.43,0
2020-04-16,-16.51,0.43,0
2020-04-17,-18.53,0.43,0
2020-04-18,-5.34,0.43,0
2020-04-19,15.14,0.43,0
2020-04-20,8.0,0.37,0
2020-04-21,0.14,0.37,0
2020-04-22,-2.67,0.37,0
2020-04-23,1.87,0.37,0
2020-04-24,0.07,0.37,0
2020-04-25,-3.53,0.37,0
2020-04-26,-7.43,0.37,0
2020-04-27,0.94,0.21,0
2020-04-28,3.39,0.21,0
2020-04-29,6.56,0.21,0
2020-04-30,0.43,0.21,0
2020-05-01,0.02,0.21,0
2020-05-02,3.77,0.21,0
2020-05-03,7.22,0.21,0
2020-05-04,5.0,-0.03,0
2020-05-05,-1.74,-0.03,0
2020-05-06,-10.17,-0.03,0
2020-05-07,-11.24,-0.03,0
2020-05-08,5.38,-0.03,0
2020-05-09,10.44,-0.03,0
2020-05-10,2.55,-0.03,0
2020-05-11,1.7,-0.24,0
2020-05-12,3.62,-0.24,0
2020-05-13,15.26,-0.24,0
2020-05-14,8.9,-0.24,0
2020-05-15,-0.9,-0.24,0
2020-05-16,12.66,-0.24,0
2020-05-17,11.51,-0.24,0
2020-05-18,0.17,-0.43,0
2020-05-19,-8.71,-0.43,0
2020-05-20,-6.57,-0.43,0
2020-05-21,10.97,-0.43,0
2020-05-22,5.15,-0.43,0
2020-05-23,-4.42,-0.43,0
2020-05-24,-14.08,-0.43,0
2020-05-25,-3.58,-0.56,0
2020-05-26,-6.34,-0.56,0
2020-05-27,-5.11,-0.56,0
2020-05-28,1.55,-0.56,0
2020-05-29,8.9,-0.56,0
2020-05-30,17.79,-0.56,0
2020-05-31,20.01,-0.56,0
2020-06-01,9.63,-0.41,0
2020-06-02,-2.04,-0.41,0
2020-06-03,-16.59,-0.41,0
2020-06-04,-33.39,-0.41,0
2020-06-05,-46.68,-0.41,0
2020-06-06,-38.45,-0.41,0
2020-06-07,-13.71,-0.41,0
2020-06-08,12.37,-0.46,0
2020-06-09,7.31,-0.46,0
2020-06-10,-3.45,-0.46,0
2020-06-11,0.98,-0.46,0
2020-06-12,12.72,-0.46,0
2020-06-13,8.65,-0.46,0
2020-06-14,-8.44,-0.46,0
2020-06-15,-22.42,-0.47,0
2020-06-16,-11.88,-0.47,0
2020-06-17,-22.42,-0.47,0
2020-06-18,-30.79,-0.47,0
2020-06-19,-32.05,-0.47,0
2020-06-20,-33.95,-0.47,0
2020-06-21,-14.62,-0.47,0
2020-06-22,2.46,-0.34,0
2020-06-23,8.93,-0.34,0
2020-06-24,4.92,-0.34,0
2020-06-25,-3.87,-0.34,0
2020-06-26,-13.64,-0.34,0
2020-06-27,-4.64,-0.34,0
2020-06-28,-0.7,-0.34,0
2020-06-29,4.43,-0.2,0
2020-06-30,7.52,-0.2,0
2020-07-01,10.16,-0.2,0
2020-07-02,14.77,-0.2,0
2020-07-03,11.02,-0.2,0
2020-07-04,-4.93,-0.2,0
2020-07-05,-0.62,-0.2,0
2020-07-06,3.38,-0.09,0
2020-07-07,-3.08,-0.09,0
2020-07-08,1.66,-0.09,0
2020-07-09,12.37,-0.09,0
2020-07-10,21.85,-0.09,0
2020-07-11,13.11,-0.09,0
2020-07-12,16.74,-0.09,0
2020-07-13,1.85,-0.11,0
2020-07-14,-11.39,-0.11,0
2020-07-15,-12.62,-0.11,0
2020-07-16,-8.56,-0.11,0
2020-07-17,5.91,-0.11,0
2020-07-18,-2.65,-0.11,0
2020-07-19,-1.79,-0.11,0
2020-07-20,4.12,-0.12,0
2020-07-21,14.71,-0.12,0
2020-07-22,13.54,-0.12,0
2020-07-23,16.0,-0.12,0
2020-07-24,20.74,-0.12,0
2020-07-25,19.76,-0.12,0
2020-07-26,6.09,-0.12,0
2020-07-27,1.11,-0.27,0
2020-07-28,3.57,-0.27,0
2020-07-29,-1.23,-0.27,0
2020-07-30,-17.85,-0.27,0
