Date,Population
2020-04-19,8111260.141304348
2020-04-20,8111245.021739131
2020-04-21,8111229.902173913
2020-04-22,8111214.782608695
2020-04-23,8111199.6630434785
2020-04-24,8111184.543478261
2020-04-25,8111169.423913044
2020-04-26,8111154.304347826
2020-04-27,8111139.184782608
2020-04-28,8111124.065217392
2020-04-29,8111108.945652174
2020-04-30,8111093.826086956
2020-05-01,8111078.706521739
2020-05-02,8111063.5869565215
2020-05-03,8111048.467391305
2020-05-04,8111033.347826087
2020-05-05,8111018.228260869
2020-05-06,8111003.108695652
2020-05-07,8110987.989130435
2020-05-08,8110972.869565218
2020-05-09,8110957.75
2020-05-10,8110942.630434782
2020-05-11,8110927.510869565
2020-05-12,8110912.391304348
2020-05-13,8110897.271739131
2020-05-14,8110882.152173913
2020-05-15,8110867.032608695
2020-05-16,8110851.9130434785
2020-05-17,8110836.793478261
2020-05-18,8110821.673913044
2020-05-19,8110806.554347826
2020-05-20,8110791.434782608
2020-05-21,8110776.315217392
2020-05-22,8110761.195652174
2020-05-23,8110746.076086956
2020-05-24,8110730.956521739
2020-05-25,8110715.8369565215
2020-05-26,8110700.717391305
2020-05-27,8110685.597826087
2020-05-28,8110670.478260869
2020-05-29,8110655.358695652
2020-05-30,8110640.239130435
2020-05-31,8110625.119565218
2020-06-01,8110610.0
2020-06-02,8110482.771739131
2020-06-03,8110355.543478261
2020-06-04,8110228.315217392
2020-06-05,8110101.0869565215
2020-06-06,8109973.858695652
2020-06-07,8109846.630434782
2020-06-08,8109719.402173913
2020-06-09,8109592.173913044
2020-06-10,8109464.945652174
2020-06-11,8109337.717391305
2020-06-12,8109210.489130435
2020-06-13,8109083.260869565
2020-06-14,8108956.032608695
2020-06-15,8108828.804347826
2020-06-16,8108701.576086956
2020-06-17,8108574.347826087
2020-06-18,8108447.119565218
2020-06-19,8108319.891304348
2020-06-20,8108192.6630434785
2020-06-21,8108065.434782608
2020-06-22,8107938.206521739
2020-06-23,8107810.978260869
2020-06-24,8107683.75
2020-06-25,8107556.521739131
2020-06-26,8107429.293478261
2020-06-27,8107302.065217392
2020-06-28,8107174.8369565215
2020-06-29,8107047.608695652
2020-06-30,8106920.380434782
2020-07-01,8106793.152173913
2020-07-02,8106665.923913044
2020-07-03,8106538.695652174
2020-07-04,8106411.467391305
2020-07-05,8106284.239130435
2020-07-06,8106157.010869565
2020-07-07,8106029.782608695
2020-07-08,8105902.554347826
2020-07-09,8105775.326086956
2020-07-10,8105648.097826087
2020-07-11,8105520.869565218
2020-07-12,8105393.641304348
2020-07-13,8105266.4130434785
2020-07-14,8105139.184782608
2020-07-15,8105011.956521739
2020-07-16,8104884.728260869
2020-07-17,8104757.5
2020-07-18,8104630.271739131
2020-07-19,8104503.043478261
2020-07-20,8104375.815217392
2020-07-21,8104248.5869565215
2020-07-22,8104121.358695652
2020-07-23,8103994.130434782
2020-07-24,8103866.902173913
2020-07-25,8103739.673913044
2020-07-26,8103612.445652174
2020-07-27,8103485.217391305
2020-07-28,8103357.989130435
2020-07-29,8103230.760869565
2020-07-30,8103103.532608695
2020-07-31,8102976.304347826
2020-08-01,8102849.076086956
2020-08-02,8102721.847826087
2020-08-03,8102594.619565218
2020-08-04,8102467.391304348
2020-08-05,8102340.1630434785
2020-08-06,8102212.934782608
2020-08-07,8102085.706521739
2020-08-08,8101958.478260869
2020-08-09,8101831.25
2020-08-10,8101704.021739131
2020-08-11,8101576.793478261
2020-08-12,8101449.565217392
2020-08-13,8101322.3369565215
2020-08-14,8101195.108695652
2020-08-15,8101067.880434782
2020-08-16,8100940.652173913
2020-08-17,8100813.423913044
2020-08-18,8100686.195652174
2020-08-19,8100558.967391305
2020-08-20,8100431.739130435
2020-08-21,8100304.510869565
2020-08-22,8100177.282608695
2020-08-23,8100050.054347826
2020-08-24,8099922.826086956
2020-08-25,8099795.597826087
2020-08-26,8099668.369565218
2020-08-27,8099541.141304348
2020-08-28,8099413.9130434785
2020-08-29,8099286.684782608
2020-08-30,8099159.456521739
2020-08-31,8099032.228260869
2020-09-01,8098905.0
2020-09-02,8098854.395604395
2020-09-03,8098803.791208792
2020-09-04,8098753.186813187
2020-09-05,8098702.582417582
2020-09-06,8098651.978021978
2020-09-07,8098601.373626374
2020-09-08,8098550.769230769
2020-09-09,8098500.164835165
2020-09-10,8098449.560439561
2020-09-11,8098398.956043956
2020-09-12,8098348.351648352
2020-09-13,8098297.747252747
2020-09-14,8098247.142857143
2020-09-15,8098196.538461538
2020-09-16,8098145.934065934
2020-09-17,8098095.32967033
2020-09-18,8098044.725274725
2020-09-19,8097994.120879121
2020-09-20,8097943.516483516
2020-09-21,8097892.912087912
2020-09-22,8097842.307692308
2020-09-23,8097791.703296703
2020-09-24,8097741.098901099
2020-09-25,8097690.494505495
2020-09-26,8097639.89010989
2020-09-27,8097589.285714285
2020-09-28,8097538.681318682
2020-09-29,8097488.076923077
2020-09-30,8097437.472527472
2020-10-01,8097386.868131869
2020-10-02,8097336.263736264
2020-10-03,8097285.659340659
2020-10-04,8097235.054945055
2020-10-05,8097184.450549451
2020-10-06,8097133.846153846
2020-10-07,8097083.241758241
2020-10-08,8097032.637362638
2020-10-09,8096982.032967033
2020-10-10,8096931.428571428
2020-10-11,8096880.824175824
2020-10-12,8096830.21978022
2020-10-13,8096779.615384615
2020-10-14,8096729.010989011
2020-10-15,8096678.406593407
2020-10-16,8096627.802197802
2020-10-17,8096577.197802198
2020-10-18,8096526.593406593
2020-10-19,8096475.989010989
2020-10-20,8096425.384615385
2020-10-21,8096374.78021978
2020-10-22,8096324.175824176
2020-10-23,8096273.571428572
2020-10-24,8096222.967032967
2020-10-25,8096172.362637362
2020-10-26,8096121.758241759
2020-10-27,8096071.153846154
2020-10-28,8096020.549450549
2020-10-29,8095969.945054945
2020-10-30,8095919.340659341
2020-10-31,8095868.736263736
2020-11-01,8095818.131868131
2020-11-02,8095767.527472528
2020-11-03,8095716.923076923
2020-11-04,8095666.318681318
2020-11-05,8095615.714285715
2020-11-06,8095565.10989011
2020-11-07,8095514.505494505
2020-11-08,8095463.901098901
2020-11-09,8095413.296703297
2020-11-10,8095362.692307692
2020-11-11,8095312.087912088
2020-11-12,8095261.483516484
2020-11-13,8095210.879120879
2020-11-14,8095160.274725275
2020-11-15,8095109.67032967
2020-11-16,8095059.065934066
2020-11-17,8095008.461538462
2020-11-18,8094957.857142857
2020-11-19,8094907.252747253
2020-11-20,8094856.648351648
2020-11-21,8094806.043956044
2020-11-22,8094755.439560439
2020-11-23,8094704.835164835
2020-11-24,8094654.230769231
2020-11-25,8094603.626373626
2020-11-26,8094553.021978022
2020-11-27,8094502.417582418
2020-11-28,8094451.813186813
2020-11-29,8094401.208791208
2020-11-30,8094350.604395605
2020-12-01,8094300.0
2020-12-02,8094285.722222222
2020-12-03,8094271.444444444
2020-12-04,8094257.166666667
2020-12-05,8094242.888888889
2020-12-06,8094228.611111111
2020-12-07,8094214.333333333
2020-12-08,8094200.055555556
2020-12-09,8094185.777777778
2020-12-10,8094171.5
2020-12-11,8094157.222222222
2020-12-12,8094142.944444444
2020-12-13,8094128.666666667
2020-12-14,8094114.388888889
2020-12-15,8094100.111111111
2020-12-16,8094085.833333333
2020-12-17,8094071.555555556
2020-12-18,8094057.277777778
2020-12-19,8094043.0
2020-12-20,8094028.722222222
2020-12-21,8094014.444444444
2020-12-22,8094000.166666667
2020-12-23,8093985.888888889
2020-12-24,8093971.611111111
2020-12-25,8093957.333333333
2020-12-26,8093943.055555556
2020-12-27,8093928.777777778
2020-12-28,8093914.5
2020-12-29,8093900.222222222
2020-12-30,8093885.944444444
2020-12-31,8093871.666666667
2021-01-01,8093857.388888889
2021-01-02,8093843.111111111
2021-01-03,8093828.833333333
2021-01-04,8093814.555555556
2021-01-05,8093800.277777778
2021-01-06,8093786.0
2021-01-07,8093771.722222222
2021-01-08,8093757.444444444
2021-01-09,8093743.166666667
2021-01-10,8093728.888888889
2021-01-11,8093714.611111111
2021-01-12,8093700.333333333
2021-01-13,8093686.055555556
2021-01-14,8093671.777777778
2021-01-15,8093657.5
2021-01-16,8093643.222222222
2021-01-17,8093628.944444444
2021-01-18,8093614.666666667
2021-01-19,8093600.388888889
2021-01-20,8093586.111111111
2021-01-21,8093571.833333333
2021-01-22,8093557.555555556
2021-01-23,8093543.277777778
2021-01-24,8093529.0
2021-01-25,8093514.722222222
2021-01-26,8093500.444444444
2021-01-27,8093486.166666667
2021-01-28,8093471.888888889
2021-01-29,8093457.611111111
2021-01-30,8093443.333333333
2021-01-31,8093429.055555556
2021-02-01,8093414.777777778
2021-02-02,8093400.5
2021-02-03,8093386.222222222
2021-02-04,8093371.944444444
2021-02-05,8093357.666666667
2021-02-06,8093343.388888889
2021-02-07,8093329.111111111
2021-02-08,8093314.833333333
2021-02-09,8093300.555555556
2021-02-10,8093286.277777778
2021-02-11,8093272.0
2021-02-12,8093257.722222222
2021-02-13,8093243.444444444
2021-02-14,8093229.166666667
2021-02-15,8093214.888888889
2021-02-16,8093200.611111111
2021-02-17,8093186.333333333
2021-02-18,8093172.055555556
2021-02-19,8093157.777777778
2021-02-20,8093143.5
2021-02-21,8093129.222222222
2021-02-22,8093114.944444444
2021-02-23,8093100.666666667
2021-02-24,8093086.388888889
2021-02-25,8093072.111111111
2021-02-26,8093057.833333333
2021-02-27,8093043.555555556
2021-02-28,8093029.277777778
2021-03-01,8093015.0
2021-03-02,8093058.989130435
2021-03-03,8093102.978260869
2021-03-04,8093146.967391305
2021-03-05,8093190.956521739
2021-03-06,8093234.945652174
2021-03-07,8093278.934782608
2021-03-08,8093322.923913044
2021-03-09,8093366.9130434785
2021-03-10,8093410.902173913
2021-03-11,8093454.891304348
2021-03-12,8093498.880434782
2021-03-13,8093542.869565218
2021-03-14,8093586.858695652
2021-03-15,8093630.847826087
2021-03-16,8093674.8369565215
2021-03-17,8093718.826086956
2021-03-18,8093762.815217392
2021-03-19,8093806.804347826
