DATE,SOI,SST_DIFF,enso
1/27/2012,21.06,-1.05,-1
1/28/2012,7.54,-1.05,0
1/29/2012,1.37,-1.05,0
1/30/2012,1.8,-1.2,0
1/31/2012,-6.21,-1.2,0
2/1/2012,-12.44,-1.2,0
2/2/2012,-4.61,-1.2,0
2/3/2012,2.69,-1.2,0
2/4/2012,-8.21,-1.2,0
2/5/2012,-15.95,-1.2,0
2/6/2012,-2.59,-0.99,0
2/7/2012,13.4,-0.99,-1
2/8/2012,10.47,-0.99,-1
2/9/2012,5.81,-0.99,0
2/10/2012,4.85,-0.99,0
2/11/2012,3.89,-0.99,0
2/12/2012,0.24,-0.99,0
2/13/2012,-7.73,-0.64,0
2/14/2012,-6.15,-0.64,0
2/15/2012,-2.93,-0.64,0
2/16/2012,-5.24,-0.64,0
2/17/2012,-6.05,-0.64,0
2/18/2012,2.21,-0.64,0
2/19/2012,0.77,-0.64,0
2/20/2012,1.01,-0.54,0
2/21/2012,-0.29,-0.54,0
2/22/2012,6.92,-0.54,0
2/23/2012,5.57,-0.54,0
2/24/2012,0.58,-0.54,0
2/25/2012,-1.01,-0.54,0
2/26/2012,1.59,-0.54,0
2/27/2012,10.86,-0.42,0
2/28/2012,14.51,-0.42,0
2/29/2012,12.01,-0.42,0
3/1/2012,11.63,-0.42,0
3/2/2012,12.54,-0.42,0
3/3/2012,18.09,-0.42,0
3/4/2012,8.81,-0.42,0
3/5/2012,1.77,-0.68,0
3/6/2012,-5.6,-0.68,0
3/7/2012,-3.02,-0.68,0
3/8/2012,1.39,-0.68,0
3/9/2012,-9.19,-0.68,0
3/10/2012,-8.47,-0.68,0
3/11/2012,4.98,-0.68,0
3/12/2012,18.57,-0.79,0
3/13/2012,17.95,-0.79,0
3/14/2012,11.82,-0.79,0
3/15/2012,6.6,-0.79,0
3/16/2012,4.45,-0.79,0
3/17/2012,13.26,-0.79,0
3/18/2012,4.64,-0.79,0
3/19/2012,2.3,-0.77,0
3/20/2012,10.86,-0.77,0
3/21/2012,11.39,-0.77,0
3/22/2012,5.03,-0.77,0
3/23/2012,-1.77,-0.77,0
3/24/2012,-2.3,-0.77,0
3/25/2012,-2.73,-0.77,0
3/26/2012,-5.79,-0.65,0
3/27/2012,-4.12,-0.65,0
3/28/2012,-7.23,-0.65,0
3/29/2012,-7.32,-0.65,0
3/30/2012,-12.06,-0.65,0
3/31/2012,-23.5,-0.65,0
4/1/2012,-26.25,-0.65,0
4/2/2012,-14.35,-0.52,0
4/3/2012,-24.59,-0.52,0
4/4/2012,-33.53,-0.52,0
4/5/2012,-32.01,-0.52,0
4/6/2012,-31.01,-0.52,0
4/7/2012,-28.91,-0.52,0
4/8/2012,-27.98,-0.52,0
4/9/2012,-16.87,-0.38,0
4/10/2012,-8,-0.38,0
4/11/2012,-7.64,-0.38,0
4/12/2012,-2.16,-0.38,0
4/13/2012,7.35,-0.38,0
4/14/2012,10.89,-0.38,0
4/15/2012,5.55,-0.38,0
4/16/2012,5.69,-0.43,0
4/17/2012,4.69,-0.43,0
4/18/2012,13.41,-0.43,0
4/19/2012,19.54,-0.43,0
4/20/2012,29.49,-0.43,0
4/21/2012,24.59,-0.43,0
4/22/2012,6.27,-0.43,0
4/23/2012,6.63,-0.3,0
4/24/2012,4.54,-0.3,0
4/25/2012,4.11,-0.3,0
4/26/2012,-14.42,-0.3,0
4/27/2012,-21.34,-0.3,0
4/28/2012,-21.7,-0.3,0
4/29/2012,-8.65,-0.3,0
4/30/2012,-8,-0.2,0
5/1/2012,-14.15,-0.2,0
5/2/2012,-15.45,-0.2,0
5/3/2012,-4.12,-0.2,0
5/4/2012,3.47,-0.2,0
5/5/2012,10.9,-0.2,0
5/6/2012,8.44,-0.2,0
5/7/2012,4.23,-0.08,0
5/8/2012,20.47,-0.08,0
5/9/2012,26.14,-0.08,0
5/10/2012,18.94,-0.08,0
5/11/2012,9.44,-0.08,0
5/12/2012,12.5,-0.08,0
5/13/2012,17.25,-0.08,0
5/14/2012,14.57,-0.13,0
5/15/2012,2.62,-0.13,0
5/16/2012,-17.22,-0.13,0
5/17/2012,-15.61,-0.13,0
5/18/2012,-5.73,-0.13,0
5/19/2012,-0.29,-0.13,0
5/20/2012,1.78,-0.13,0
5/21/2012,-2.74,-0.11,0
5/22/2012,-0.29,-0.11,0
5/23/2012,-5.11,-0.11,0
5/24/2012,-9.4,-0.11,0
5/25/2012,-15.07,-0.11,0
5/26/2012,-27.48,-0.11,0
5/27/2012,-31.92,-0.11,0
5/28/2012,-20.05,-0.06,0
5/29/2012,-10.32,-0.06,0
5/30/2012,-21.97,-0.06,0
5/31/2012,-8.56,-0.06,0
6/1/2012,9.77,-0.06,0
6/2/2012,14.76,-0.06,0
6/3/2012,16.94,-0.06,0
6/4/2012,3.94,0.02,0
6/5/2012,-11.11,0.02,0
6/6/2012,-13.64,0.02,0
6/7/2012,-9,0.02,0
6/8/2012,-7.24,0.02,0
6/9/2012,-13.99,0.02,0
6/10/2012,-15.82,0.02,0
6/11/2012,-21.09,0.12,0
6/12/2012,-20.67,0.12,0
6/13/2012,-2.32,0.12,0
6/14/2012,6.4,0.12,0
6/15/2012,7.73,0.12,0
6/16/2012,8.5,0.12,0
6/17/2012,-8.93,0.12,0
6/18/2012,-14.97,0.34,0
6/19/2012,-19.4,0.34,0
6/20/2012,-11.32,0.34,0
6/21/2012,-13.57,0.34,0
6/22/2012,-2.32,0.34,0
6/23/2012,-8.72,0.34,0
6/24/2012,-41.19,0.34,0
6/25/2012,-49.35,0.45,0
6/26/2012,-46.96,0.45,0
6/27/2012,-34.44,0.45,0
6/28/2012,-19.96,0.45,0
6/29/2012,-3.09,0.45,0
6/30/2012,15.11,0.45,0
7/1/2012,5.48,0.45,0
7/2/2012,-12.99,0.4,0
7/3/2012,-14.71,0.4,0
7/4/2012,1.6,0.4,0
7/5/2012,-3.2,0.4,0
7/6/2012,-12.31,0.4,0
7/7/2012,-6.53,0.4,0
7/8/2012,6.52,0.4,0
7/9/2012,5.05,0.36,0
7/10/2012,6.46,0.36,0
7/11/2012,12.25,0.36,0
7/12/2012,18.22,0.36,0
7/13/2012,15.82,0.36,0
7/14/2012,8.92,0.36,0
7/15/2012,20.5,0.36,0
7/16/2012,8.49,0.51,0
7/17/2012,11.33,0.51,0
7/18/2012,3.02,0.51,0
7/19/2012,7.69,0.51,0
7/20/2012,5.42,0.51,0
7/21/2012,2.83,0.51,0
7/22/2012,-2.16,0.51,0
7/23/2012,-4.31,0.54,0
7/24/2012,0.49,0.54,0
7/25/2012,-0.25,0.54,0
7/26/2012,-2.28,0.54,0
7/27/2012,-2.46,0.54,0
7/28/2012,-11.14,0.54,0
7/29/2012,-17.36,0.54,0
7/30/2012,-19.82,0.6,0
7/31/2012,-27.45,0.6,0
8/1/2012,-36.48,0.6,0
8/2/2012,-32.96,0.6,0
8/3/2012,-17.42,0.6,0
8/4/2012,-1.88,0.6,0
8/5/2012,4.31,0.6,0
8/6/2012,0.06,0.74,0
8/7/2012,-5.4,0.74,0
8/8/2012,-16.27,0.74,0
8/9/2012,-22.64,0.74,0
8/10/2012,-16.63,0.74,0
8/11/2012,-11.05,0.74,0
8/12/2012,-19.79,0.74,0
8/13/2012,-24.03,0.82,1
8/14/2012,-15.11,0.82,1
8/15/2012,-21.79,0.82,1
8/16/2012,-21.97,0.82,1
8/17/2012,2.97,0.82,0
8/18/2012,10.38,0.82,0
8/19/2012,4.79,0.82,0
8/20/2012,-10.74,0.79,0
8/21/2012,-6.43,0.79,0
8/22/2012,0.85,0.79,0
8/23/2012,7.46,0.79,0
8/24/2012,10.44,0.79,0
8/25/2012,13.29,0.79,0
8/26/2012,14.32,0.79,0
8/27/2012,13.23,0.82,0
8/28/2012,1.94,0.82,0
8/29/2012,-2.67,0.82,0
8/30/2012,0.42,0.82,0
8/31/2012,6.55,0.82,0
9/1/2012,2.74,0.82,0
9/2/2012,-0.53,0.82,0
9/3/2012,-8.5,0.74,0
9/4/2012,-4.22,0.74,0
9/5/2012,4.82,0.74,0
9/6/2012,14.09,0.74,0
9/7/2012,14.32,0.74,0
9/8/2012,10.52,0.74,0
9/9/2012,13.61,0.74,0
9/10/2012,12.12,0.54,0
9/11/2012,7.55,0.54,0
9/12/2012,-7.37,0.54,0
9/13/2012,-8.08,0.54,0
9/14/2012,3.75,0.54,0
9/15/2012,1.73,0.54,0
9/16/2012,-3.98,0.54,0
9/17/2012,-6.89,0.33,0
9/18/2012,-2.73,0.33,0
9/19/2012,2.74,0.33,0
9/20/2012,5.17,0.33,0
9/21/2012,6.18,0.33,0
9/22/2012,1.73,0.33,0
9/23/2012,1.07,0.33,0
9/24/2012,4.82,0.19,0
9/25/2012,1.96,0.19,0
9/26/2012,4.52,0.19,0
9/27/2012,8.56,0.19,0
9/28/2012,15.93,0.19,0
9/29/2012,7.37,0.19,0
9/30/2012,-5.7,0.19,0
10/1/2012,-13.15,0.12,0
10/2/2012,-21.15,0.12,0
10/3/2012,-10.51,0.12,0
10/4/2012,0.38,0.12,0
10/5/2012,6.19,0.12,0
10/6/2012,2.64,0.12,0
10/7/2012,-2.06,0.12,0
10/8/2012,5.74,0.12,0
10/9/2012,17.66,0.12,0
10/10/2012,25.53,0.12,0
10/11/2012,23.14,0.12,0
10/12/2012,2.58,0.12,0
10/13/2012,-14.44,0.12,0
10/14/2012,-2.77,0.12,0
10/15/2012,2.06,0.25,0
10/16/2012,-4.51,0.25,0
10/17/2012,-7.67,0.25,0
10/18/2012,-1.68,0.25,0
10/19/2012,-3.29,0.25,0
10/20/2012,3.67,0.25,0
10/21/2012,3.22,0.25,0
10/22/2012,12.38,0.29,0
10/23/2012,14.37,0.29,0
10/24/2012,13.21,0.29,0
10/25/2012,4.96,0.29,0
10/26/2012,1.87,0.29,0
10/27/2012,11.02,0.29,0
10/28/2012,6.9,0.29,0
10/29/2012,-2.9,0.31,0
10/30/2012,-3.81,0.31,0
10/31/2012,2.64,0.31,0
11/1/2012,4.01,0.31,0
11/2/2012,6.87,0.31,0
11/3/2012,8.01,0.31,0
11/4/2012,5.15,0.31,0
11/5/2012,7.5,0.16,0
11/6/2012,-9.74,0.16,0
11/7/2012,-18.58,0.16,0
11/8/2012,-7.19,0.16,0
11/9/2012,10.24,0.16,0
11/10/2012,8.01,0.16,0
11/11/2012,-3.76,0.16,0
11/12/2012,2.92,0.15,0
11/13/2012,7.63,0.15,0
11/14/2012,6.8,0.15,0
11/15/2012,11.64,0.15,0
11/16/2012,4.26,0.15,0
11/17/2012,13.04,0.15,0
11/18/2012,18.77,0.15,0
11/19/2012,17.81,0.16,0
11/20/2012,15.39,0.16,0
11/21/2012,11.45,0.16,0
11/22/2012,9.67,0.16,0
11/23/2012,2.1,0.16,0
11/24/2012,-5.47,0.16,0
11/25/2012,-7.19,0.16,0
11/26/2012,-16.74,0.09,0
11/27/2012,-6.37,0.09,0
11/28/2012,-4.65,0.09,0
11/29/2012,8.01,0.09,0
11/30/2012,14.19,0.09,0
12/1/2012,7.68,0.09,0
12/2/2012,2.28,0.09,0
12/3/2012,3.16,0.17,0
12/4/2012,5.03,0.17,0
12/5/2012,6.43,0.17,0
12/6/2012,1.04,0.17,0
12/7/2012,-4.98,0.17,0
12/8/2012,-21.07,0.17,0
12/9/2012,-31.71,0.17,0
12/10/2012,-48.84,0.19,0
12/11/2012,-45.72,0.19,0
12/12/2012,-40.79,0.19,0
12/13/2012,-32.02,0.19,0
12/14/2012,-20.03,0.19,0
12/15/2012,-9.5,0.19,0
12/16/2012,-4.05,0.19,0
12/17/2012,-20.55,-0.1,0
12/18/2012,-21.64,-0.1,0
12/19/2012,-9.55,-0.1,0
12/20/2012,5.29,-0.1,0
12/21/2012,-0.05,-0.1,0
12/22/2012,5.4,-0.1,0
12/23/2012,5.55,-0.1,0
12/24/2012,9.55,-0.13,0
12/25/2012,5.03,-0.13,0
12/26/2012,-0.68,-0.13,0
12/27/2012,6.12,-0.13,0
12/28/2012,6.33,-0.13,0
12/29/2012,0.26,-0.13,0
12/30/2012,3.42,-0.13,0
12/31/2012,10.22,-0.25,0
1/1/2013,8.34,-0.25,0
1/2/2013,1.75,-0.25,0
1/3/2013,-9.56,-0.25,0
1/4/2013,-9.23,-0.25,0
1/5/2013,-5.08,-0.25,0
1/6/2013,-10.5,-0.25,0
1/7/2013,-8.1,-0.37,0
1/8/2013,-1.97,-0.37,0
1/9/2013,9.33,-0.37,0
1/10/2013,5.75,-0.37,0
1/11/2013,0.9,-0.37,0
1/12/2013,1.61,-0.37,0
1/13/2013,6.55,-0.37,0
1/14/2013,4.9,-0.38,0
1/15/2013,2.74,-0.38,0
1/16/2013,1.56,-0.38,0
1/17/2013,10.32,-0.38,0
1/18/2013,2.5,-0.38,0
1/19/2013,0.24,-0.38,0
1/20/2013,3.3,-0.38,0
1/21/2013,-1.27,-0.4,0
1/22/2013,-0.75,-0.4,0
1/23/2013,-0.98,-0.4,0
1/24/2013,-5.65,-0.4,0
1/25/2013,-4.38,-0.4,0
1/26/2013,1.09,-0.4,0
1/27/2013,-0.51,-0.4,0
1/28/2013,3.44,-0.48,0
1/29/2013,-3.15,-0.48,0
1/30/2013,-4.89,-0.48,0
1/31/2013,-6.87,-0.48,0
2/1/2013,-26.08,-0.48,0
2/2/2013,-47.31,-0.48,0
2/3/2013,-43.04,-0.48,0
2/4/2013,-32.95,-0.41,0
2/5/2013,-31.85,-0.41,0
2/6/2013,-28.53,-0.41,0
2/7/2013,-24.26,-0.41,0
2/8/2013,-23.73,-0.41,0
2/9/2013,-17.53,-0.41,0
2/10/2013,-6.34,-0.41,0
2/11/2013,-0.14,-0.39,0
2/12/2013,1.01,-0.39,0
2/13/2013,0.24,-0.39,0
2/14/2013,8.21,-0.39,0
2/15/2013,5.52,-0.39,0
2/16/2013,9.13,-0.39,0
2/17/2013,7.97,-0.39,0
2/18/2013,10.62,-0.47,0
2/19/2013,13.4,-0.47,0
2/20/2013,12.58,-0.47,0
2/21/2013,14.84,-0.47,0
2/22/2013,14.27,-0.47,0
2/23/2013,5.48,-0.47,0
2/24/2013,-6.53,-0.47,0
2/25/2013,-0.91,-0.26,0
2/26/2013,9.41,-0.26,0
2/27/2013,10.42,-0.26,0
2/28/2013,9.41,-0.26,0
3/1/2013,6.7,-0.26,0
3/2/2013,0.48,-0.26,0
3/3/2013,8.66,-0.26,0
3/4/2013,17.23,-0.21,0
3/5/2013,22.83,-0.21,0
3/6/2013,22.16,-0.21,0
3/7/2013,12.11,-0.21,0
3/8/2013,13.55,-0.21,0
3/9/2013,11.39,-0.21,0
3/10/2013,16.13,-0.21,0
3/11/2013,20.53,-0.3,0
3/12/2013,20.29,-0.3,0
3/13/2013,12.78,-0.3,0
3/14/2013,10.96,-0.3,0
3/15/2013,5.79,-0.3,0
3/16/2013,1.05,-0.3,0
3/17/2013,-0.29,-0.3,0
3/18/2013,2.2,-0.15,0
3/19/2013,-1.53,-0.15,0
3/20/2013,-3.69,-0.15,0
3/21/2013,3.49,-0.15,0
3/22/2013,4.07,-0.15,0
3/23/2013,-5.17,-0.15,0
3/24/2013,-7.71,-0.15,0
3/25/2013,-4.64,-0.16,0
3/26/2013,5.6,-0.16,0
3/27/2013,6.08,-0.16,0
3/28/2013,14.22,-0.16,0
3/29/2013,16.23,-0.16,0
3/30/2013,18.33,-0.16,0
3/31/2013,20.06,-0.16,0
4/1/2013,24.59,-0.1,0
4/2/2013,8,-0.1,0
4/3/2013,8.43,-0.1,0
4/4/2013,12.9,-0.1,0
4/5/2013,6.42,-0.1,0
4/6/2013,-0.79,-0.1,0
4/7/2013,7.5,-0.1,0
4/8/2013,7.86,-0.22,0
4/9/2013,2.09,-0.22,0
4/10/2013,5.26,-0.22,0
4/11/2013,17.59,-0.22,0
4/12/2013,13.63,-0.22,0
4/13/2013,-6.56,-0.22,0
4/14/2013,-15.43,-0.22,0
4/15/2013,-1.8,-0.24,0
4/16/2013,10.81,-0.24,0
4/17/2013,12.4,-0.24,0
4/18/2013,11.61,-0.24,0
4/19/2013,2.09,-0.24,0
4/20/2013,-8,-0.24,0
4/21/2013,-14.78,-0.24,0
4/22/2013,-3.17,-0.12,0
4/23/2013,5.41,-0.12,0
4/24/2013,-0.58,-0.12,0
4/25/2013,-2.02,-0.12,0
4/26/2013,-10.96,-0.12,0
4/27/2013,-14.21,-0.12,0
4/28/2013,-10.02,-0.12,0
4/29/2013,-11.9,-0.15,0
4/30/2013,-16.59,-0.15,0
5/1/2013,-7.18,-0.15,0
5/2/2013,-1.13,-0.15,0
5/3/2013,-2.82,-0.15,0
5/4/2013,-12.39,-0.15,0
5/5/2013,-28.63,-0.15,0
5/6/2013,-25.18,-0.25,0
5/7/2013,-6.65,-0.25,0
5/8/2013,3.7,-0.25,0
5/9/2013,7.14,-0.25,0
5/10/2013,6.61,-0.25,0
5/11/2013,10.05,-0.25,0
5/12/2013,18.48,-0.25,0
5/13/2013,8.06,-0.46,0
5/14/2013,20.16,-0.46,0
5/15/2013,26.29,-0.46,0
5/16/2013,35.64,-0.46,0
5/17/2013,31.35,-0.46,0
5/18/2013,20.7,-0.46,0
5/19/2013,16.64,-0.46,0
5/20/2013,20.93,-0.47,0
5/21/2013,23.15,-0.47,0
5/22/2013,26.98,-0.47,0
5/23/2013,19.4,-0.47,0
5/24/2013,13.35,-0.47,0
5/25/2013,-3.81,-0.47,0
5/26/2013,-10.55,-0.47,0
5/27/2013,-3.12,-0.29,0
5/28/2013,6.99,-0.29,0
5/29/2013,16.33,-0.29,0
5/30/2013,10.97,-0.29,0
5/31/2013,6.45,-0.29,0
6/1/2013,3.8,-0.29,0
6/2/2013,7.73,-0.29,0
6/3/2013,23.97,-0.27,0
6/4/2013,22.84,-0.27,0
6/5/2013,19.33,-0.27,0
6/6/2013,10.33,-0.27,0
6/7/2013,0.14,-0.27,0
6/8/2013,-5.91,-0.27,0
6/9/2013,-6.33,-0.27,0
6/10/2013,12.02,-0.27,0
6/11/2013,20.81,-0.27,0
6/12/2013,14.34,-0.27,0
6/13/2013,23.13,-0.27,0
6/14/2013,27.77,-0.27,0
6/15/2013,16.66,-0.27,0
6/16/2013,0.42,-0.27,0
6/17/2013,-3.73,-0.47,0
6/18/2013,3.16,-0.47,0
6/19/2013,13.07,-0.47,0
6/20/2013,12.23,-0.47,0
6/21/2013,9.42,-0.47,0
6/22/2013,4.36,-0.47,0
6/23/2013,-9.21,-0.47,0
6/24/2013,-6.54,-0.33,0
6/25/2013,8.15,-0.33,0
6/26/2013,23.2,-0.33,0
6/27/2013,33.81,-0.33,0
6/28/2013,22.92,-0.33,0
6/29/2013,15.04,-0.33,0
6/30/2013,-0.56,-0.33,0
7/1/2013,0.31,-0.39,0
7/2/2013,-6.89,-0.39,0
7/3/2013,-17.48,-0.39,0
7/4/2013,-22.53,-0.39,0
7/5/2013,2.46,-0.39,0
7/6/2013,19.45,-0.39,0
7/7/2013,18.53,-0.39,0
7/8/2013,7.63,-0.45,0
7/9/2013,-0.86,-0.45,0
7/10/2013,1.23,-0.45,0
7/11/2013,11.63,-0.45,0
7/12/2013,13.3,-0.45,0
7/13/2013,12.19,-0.45,0
7/14/2013,10.83,-0.45,0
7/15/2013,13.79,-0.5,0
7/16/2013,14.4,-0.5,0
7/17/2013,7.69,-0.5,0
7/18/2013,-4.8,-0.5,0
7/19/2013,-2.46,-0.5,0
7/20/2013,20.5,-0.5,0
7/21/2013,40.93,-0.5,0
7/22/2013,22.84,-0.31,0
7/23/2013,8.62,-0.31,0
7/24/2013,-0.68,-0.31,0
7/25/2013,3.02,-0.31,0
7/26/2013,2.77,-0.31,0
7/27/2013,4.25,-0.31,0
7/28/2013,13.23,-0.31,0
7/29/2013,13.48,-0.25,0
7/30/2013,12.68,-0.25,0
7/31/2013,8.56,-0.25,0
8/1/2013,4.79,-0.25,0
8/2/2013,5.52,-0.25,0
8/3/2013,1.21,-0.25,0
8/4/2013,-8.98,-0.25,0
8/5/2013,-14.02,-0.38,0
8/6/2013,-25.07,-0.38,0
8/7/2013,-19.91,-0.38,0
8/8/2013,-3.16,-0.38,0
8/9/2013,15.54,-0.38,0
8/10/2013,17.6,-0.38,0
8/11/2013,17.18,-0.38,0
8/12/2013,14.81,-0.39,0
8/13/2013,15.72,-0.39,0
8/14/2013,10.07,-0.39,0
8/15/2013,-1.7,-0.39,0
8/16/2013,-10.56,-0.39,0
8/17/2013,-10.99,-0.39,0
8/18/2013,-11.47,-0.39,0
8/19/2013,-8.32,-0.38,0
8/20/2013,0.79,-0.38,0
8/21/2013,6.01,-0.38,0
8/22/2013,5.22,-0.38,0
8/23/2013,-2.55,-0.38,0
8/24/2013,-15.23,-0.38,0
8/25/2013,-12.69,-0.38,0
8/26/2013,-0.79,-0.13,0
8/27/2013,11.05,-0.13,0
8/28/2013,7.95,-0.13,0
8/29/2013,2.31,-0.13,0
8/30/2013,1.33,-0.13,0
8/31/2013,3.22,-0.13,0
9/1/2013,-5.52,-0.13,0
9/2/2013,-10.4,0.01,0
9/3/2013,-20.62,0.01,0
9/4/2013,-21.33,0.01,0
9/5/2013,-14.44,0.01,0
9/6/2013,1.01,0.01,0
9/7/2013,8.26,0.01,0
9/8/2013,3.15,0.01,0
9/9/2013,6.72,0.02,0
9/10/2013,16.76,0.02,0
9/11/2013,22.35,0.02,0
9/12/2013,18.6,0.02,0
9/13/2013,18.19,0.02,0
9/14/2013,23.06,0.02,0
9/15/2013,10.46,0.02,0
9/16/2013,9.87,-0.08,0
9/17/2013,16.64,-0.08,0
9/18/2013,28.76,-0.08,0
9/19/2013,21.22,-0.08,0
9/20/2013,14.2,-0.08,0
9/21/2013,13.49,-0.08,0
9/22/2013,15.81,-0.08,0
9/23/2013,4.82,-0.21,0
9/24/2013,-12.6,-0.21,0
9/25/2013,-27.57,-0.21,0
9/26/2013,-15.92,-0.21,0
9/27/2013,-18.54,-0.21,0
9/28/2013,-5.23,-0.21,0
9/29/2013,7.01,-0.21,0
9/30/2013,22.4,-0.33,0
10/1/2013,11.79,-0.33,0
10/2/2013,3.35,-0.33,0
10/3/2013,-2.45,-0.33,0
10/4/2013,0.38,-0.33,0
10/5/2013,-3.87,-0.33,0
10/6/2013,6.38,-0.33,0
10/7/2013,3.61,-0.48,0
10/8/2013,7.15,-0.48,0
10/9/2013,11.86,-0.48,0
10/10/2013,10.44,-0.48,0
10/11/2013,6.51,-0.48,0
10/12/2013,19.27,-0.48,0
10/13/2013,25.46,-0.48,0
10/14/2013,12.89,-0.34,0
10/15/2013,-0.84,-0.34,0
10/16/2013,-7.41,-0.34,0
10/17/2013,-2.45,-0.34,0
10/18/2013,-3.42,-0.34,0
10/19/2013,-7.74,-0.34,0
10/20/2013,-8.58,-0.34,0
10/21/2013,-5.74,-0.29,0
10/22/2013,-4.26,-0.29,0
10/23/2013,0.06,-0.29,0
10/24/2013,-8.25,-0.29,0
10/25/2013,-26.95,-0.29,0
10/26/2013,-30.69,-0.29,0
10/27/2013,-27.66,-0.29,0
10/28/2013,-25.14,-0.03,0
10/29/2013,-14.38,-0.03,0
10/30/2013,-8.64,-0.03,0
10/31/2013,4.25,-0.03,0
11/1/2013,14.44,-0.03,0
11/2/2013,12.15,-0.03,0
11/3/2013,4.39,-0.03,0
11/4/2013,-0.64,-0.03,0
11/5/2013,-3.76,-0.03,0
11/6/2013,-5.73,-0.03,0
11/7/2013,-2.04,-0.03,0
11/8/2013,8.33,-0.03,0
11/9/2013,15.46,-0.03,0
11/10/2013,6.68,-0.03,0
11/11/2013,4.96,-0.08,0
11/12/2013,0.44,-0.08,0
11/13/2013,0.95,-0.08,0
11/14/2013,7.06,-0.08,0
11/15/2013,-2.04,-0.08,0
11/16/2013,1.46,-0.08,0
11/17/2013,10.5,-0.08,0
11/18/2013,6.04,0.05,0
11/19/2013,-1.78,0.05,0
11/20/2013,3.94,0.05,0
11/21/2013,15.33,0.05,0
11/22/2013,25.57,0.05,0
11/23/2013,33.46,0.05,0
11/24/2013,20.74,0.05,0
11/25/2013,15.71,0,0
11/26/2013,23.09,0,0
11/27/2013,28.06,0,0
11/28/2013,27.23,0,0
11/29/2013,18.32,0,0
11/30/2013,14.06,0,0
12/1/2013,4.88,0,0
12/2/2013,-2.49,0.15,0
12/3/2013,-10.69,0.15,0
12/4/2013,-17.85,0.15,0
12/5/2013,-17.8,0.15,0
12/6/2013,-9.45,0.15,0
12/7/2013,-10.33,0.15,0
12/8/2013,-6.64,0.15,0
12/9/2013,1.5,-0.02,0
12/10/2013,14.43,-0.02,0
12/11/2013,10.48,-0.02,0
12/12/2013,-2.39,-0.02,0
12/13/2013,4.25,-0.02,0
12/14/2013,12.04,-0.02,0
12/15/2013,13.44,-0.02,0
12/16/2013,7.73,-0.07,0
12/17/2013,13.34,-0.07,0
12/18/2013,12.87,-0.07,0
12/19/2013,4.25,-0.07,0
12/20/2013,-0.21,-0.07,0
12/21/2013,-0.05,-0.07,0
12/22/2013,-5.09,-0.07,0
12/23/2013,-3.06,-0.13,0
12/24/2013,1.71,-0.13,0
12/25/2013,2.39,-0.13,0
12/26/2013,-2.28,-0.13,0
12/27/2013,-8.41,-0.13,0
12/28/2013,-14.07,-0.13,0
12/29/2013,-12.92,-0.13,0
12/30/2013,-2.44,-0.17,0
12/31/2013,0.67,-0.17,0
1/1/2014,-0.04,-0.17,0
1/2/2014,-2.63,-0.17,0
1/3/2014,-6.02,-0.17,0
1/4/2014,-6.5,-0.17,0
1/5/2014,-2.73,-0.17,0
1/6/2014,0.85,-0.27,0
1/7/2014,1.04,-0.27,0
1/8/2014,8.67,-0.27,0
1/9/2014,12.87,-0.27,0
1/10/2014,14.23,-0.27,0
1/11/2014,2.5,-0.27,0
1/12/2014,5.89,-0.27,0
1/13/2014,21.11,-0.4,0
1/14/2014,44.71,-0.4,0
1/15/2014,50.17,-0.4,0
1/16/2014,26.39,-0.4,0
1/17/2014,20.21,-0.4,0
1/18/2014,23.75,-0.4,0
1/19/2014,20.83,-0.4,0
1/20/2014,12.96,-0.37,0
1/21/2014,8.63,-0.37,0
1/22/2014,12.21,-0.37,0
1/23/2014,8.63,-0.37,0
1/24/2014,4.62,-0.37,0
1/25/2014,-1.17,-0.37,0
1/26/2014,1.89,-0.37,0
1/27/2014,8.39,-0.45,0
1/28/2014,6.36,-0.45,0
1/29/2014,10.98,-0.45,0
1/30/2014,16.16,-0.45,0
1/31/2014,21.02,-0.45,0
2/1/2014,21.47,-0.45,0
2/2/2014,13.45,-0.45,0
2/3/2014,12.82,-0.43,0
2/4/2014,8.21,-0.43,0
2/5/2014,0.77,-0.43,0
2/6/2014,1.15,-0.43,0
2/7/2014,6.24,-0.43,0
2/8/2014,9.32,-0.43,0
2/9/2014,-6.92,-0.43,0
2/10/2014,-15.51,-0.51,0
2/11/2014,-9.32,-0.51,0
2/12/2014,-10.61,-0.51,0
2/13/2014,-18.16,-0.51,0
2/14/2014,-13.16,-0.51,0
2/15/2014,-2.35,-0.51,0
2/16/2014,7.49,-0.51,0
2/17/2014,9.22,-0.6,0
2/18/2014,8.36,-0.6,0
2/19/2014,2.93,-0.6,0
2/20/2014,-1.83,-0.6,0
2/21/2014,-16.52,-0.6,0
2/22/2014,-23.2,-0.6,0
2/23/2014,-8.12,-0.6,0
2/24/2014,4.37,-0.48,0
2/25/2014,-1.39,-0.48,0
2/26/2014,-8.6,-0.48,0
2/27/2014,-10.23,-0.48,0
2/28/2014,-6.29,-0.48,0
3/1/2014,-4.69,-0.48,0
3/2/2014,-8.71,-0.48,0
3/3/2014,-8.71,-0.4,0
3/4/2014,-16.75,-0.4,0
3/5/2014,-20.15,-0.4,0
3/6/2014,-16.52,-0.4,0
3/7/2014,-22.88,-0.4,0
3/8/2014,-10.44,-0.4,0
